Name,frugivoro,carotenoide,Musse
Telophorus_nigrifrons,0,1,3
Telophorus_olivaceus,1,1,2
Laniarius_atrococcineus,1,1,2
Laniarius_ruficeps,0,0,0
Laniarius_luehderi,0,0,0
Laniarius_atroflavus,0,1,3
Laniarius_barbarus,0,1,3
Laniarius_erythrogaster,1,1,2
Laniarius_mufumbiri,1,1,2
Laniarius_funebris,1,0,1
Laniarius_bicolor,1,0,1
Laniarius_aethiopicus,1,0,1
Laniarius_ferrugineus,1,0,1
Laniarius_leucorhynchus,0,0,0
Laniarius_poensis,0,0,0
Laniarius_fuelleborni,0,0,0
Platysteira_tonsa,0,0,0
Platysteira_castanea,1,0,1
Platysteira_blissetti,0,0,0
Platysteira_chalybea,0,1,3
Platysteira_concreta,0,1,3
Platysteira_cyanea,0,0,0
Platysteira_albifrons,0,0,0
Platysteira_laticincta,0,0,0
Platysteira_peltata,0,0,0
Batis_diops,0,0,0
Batis_crypta,0,0,0
Batis_mixta,0,0,0
Batis_minulla,0,0,0
Batis_perkeo,0,0,0
Batis_capensis,1,0,1
Batis_occulta,0,0,0
Batis_minima,0,0,0
Batis_soror,0,0,0
Batis_pririt,0,0,0
Batis_senegalensis,0,0,0
Batis_molitor,0,0,0
Batis_fratrum,0,0,0
Batis_margaritae,0,0,0
Batis_ituriensis,0,0,0
Batis_minor,0,0,0
Batis_orientalis,0,0,0
Lanioturdus_torquatus,0,0,0
Hemipus_hirundinaceus,0,0,0
Tephrodornis_pondicerianus,1,0,1
Tephrodornis_gularis,1,0,1
Hemipus_picatus,0,0,0
Megabyas_flammulatus,0,0,0
Bias_musicus,0,0,0
Prionops_retzii,0,0,0
Prionops_alberti,0,1,3
Prionops_caniceps,1,0,1
Prionops_scopifrons,1,0,1
Prionops_plumatus,1,0,1
Prionops_rufiventris,1,0,1
Prionops_gabela,0,0,0
Xenopirostris_xenopirostris,0,0,0
Xenopirostris_damii,0,0,0
Xenopirostris_polleni,0,0,0
Pseudobias_wardi,0,0,0
Vanga_curvirostris,0,0,0
Schetba_rufa,0,0,0
Tylas_eduardi,0,0,0
Euryceros_prevostii,0,0,0
Hypositta_corallirostris,0,0,0
Oriolia_bernieri,0,0,0
Cyanolanius_madagascarinus,1,0,1
Artamella_viridis,1,0,1
Falculea_palliata,0,0,0
Leptopterus_chabert,1,0,1
Newtonia_amphichroa,0,0,0
Newtonia_fanovanae,0,0,0
Newtonia_archboldi,0,0,0
Newtonia_brunneicauda,0,0,0
Mystacornis_crossleyi,0,0,0
Calicalicus_madagascariensis,0,0,0
Calicalicus_rufocarpalis,0,0,0
Philentoma_pyrhoptera,0,0,0
Philentoma_velata,0,0,0
Machaerirhynchus_flaviventer,0,1,3
Machaerirhynchus_nigripectus,0,1,3
Strepera_graculina,1,0,1
Strepera_fuliginosa,1,0,1
Strepera_versicolor,1,0,1
Gymnorhina_tibicen,0,0,0
Cracticus_quoyi,1,0,1
Cracticus_mentalis,0,0,0
Cracticus_torquatus,1,0,1
Cracticus_nigrogularis,1,0,1
Cracticus_cassicus,1,0,1
Artamus_monachus,0,0,0
Artamus_fuscus,0,0,0
Artamus_mentalis,0,0,0
Artamus_cyanopterus,1,0,1
Artamus_leucorynchus,0,0,0
Artamus_maximus,0,0,0
Artamus_insignis,0,0,0
Artamus_minor,0,0,0
Artamus_cinereus,0,0,0
Artamus_personatus,0,0,0
Artamus_superciliosus,0,0,0
Peltops_blainvillii,0,1,3
Peltops_montanus,0,0,0
Rhagologus_leucostigma,1,0,1
Aegithina_tiphia,0,1,3
Aegithina_viridissima,0,1,3
Aegithina_nigrolutea,0,1,3
Pityriasis_gymnocephala,1,1,2
Coracina_abbotti,0,0,0
Coracina_azurea,1,0,1
Lalage_tricolor,1,0,1
Lalage_sharpei,1,0,1
Lalage_maculosa,0,0,0
Lalage_nigra,1,0,1
Coracina_typica,0,0,0
Coracina_newtoni,1,0,1
Coracina_melanoptera,1,0,1
Coracina_polioptera,0,0,0
Coracina_fimbriata,1,0,1
Coracina_melaschistos,1,0,1
Coracina_melas,1,0,1
Lalage_atrovirens,1,0,1
Lalage_leucomela,1,0,1
Coracina_montana,1,0,1
Coracina_schisticeps,1,0,1
Coracina_tenuirostris,1,0,1
Coracina_sula,1,0,1
Coracina_incerta,1,0,1
Coracina_morio,0,0,0
Coracina_holopolia,1,0,1
Lalage_aurea,1,0,1
Coracina_mindanensis,0,0,0
Coracina_ceramensis,0,0,0
Coracina_dispar,0,0,0
Coracina_dohertyi,0,0,0
Coracina_javensis,0,0,0
Coracina_parvula,0,0,0
Coracina_ostenta,0,0,0
Coracina_coerulescens,0,0,0
Campochaera_sloetii,1,1,2
Campephaga_oriolina,0,1,3
Campephaga_quiscalina,0,1,3
Campephaga_petiti,0,1,3
Campephaga_flava,1,1,2
Campephaga_phoenicea,0,1,3
Campephaga_lobata,0,1,3
Coracina_maxima,0,0,0
Coracina_bicolor,1,0,1
Coracina_boyeri,1,0,1
Coracina_papuensis,1,0,1
Coracina_leucopygia,0,0,0
Coracina_schistacea,1,0,1
Coracina_larvata,1,0,1
Coracina_striata,1,0,1
Coracina_macei,1,0,1
Coracina_caledonica,1,0,1
Coracina_novaehollandiae,1,0,1
Coracina_lineata,1,0,1
Coracina_longicauda,1,0,1
Coracina_caeruleogrisea,1,0,1
Coracina_cinerea,1,0,1
Coracina_graueri,0,0,0
Coracina_pectoralis,0,0,0
Coracina_caesia,0,0,0
Pericrocotus_solaris,0,1,3
Pericrocotus_divaricatus,1,0,1
Pericrocotus_roseus,0,1,3
Pericrocotus_flammeus,0,1,3
Pericrocotus_ethologus,0,1,3
Pericrocotus_lansbergei,0,1,3
Pericrocotus_miniatus,0,1,3
Pericrocotus_brevirostris,0,1,3
Pericrocotus_cinnamomeus,0,1,3
Pericrocotus_igneus,0,1,3
Pericrocotus_erythropygius,0,1,3
Daphoenositta_chrysoptera,0,0,0
Daphoenositta_miranda,0,0,0
Cyclarhis_gujanensis,1,1,2
Cyclarhis_nigrirostris,0,1,3
Erpornis_zantholeuca,1,1,2
Vireolanius_leucotis,0,1,3
Vireolanius_pulchellus,1,1,2
Vireolanius_melitophrys,1,1,2
Vireo_vicinior,0,0,0
Vireo_carmioli,1,1,2
Vireo_huttoni,1,1,2
Vireo_flavifrons,1,1,2
Vireo_crassirostris,1,1,2
Vireo_gracilirostris,1,1,2
Vireo_cassinii,0,1,3
Vireo_plumbeus,1,1,2
Vireo_caribaeus,1,1,2
Vireo_solitarius,1,1,2
Vireo_osburni,1,1,2
Vireo_modestus,1,1,2
Vireo_latimeri,1,1,2
Vireo_gundlachii,1,1,2
Vireo_griseus,0,1,3
Vireo_atricapilla,0,1,3
Vireo_bellii,0,1,3
Vireo_magister,1,1,2
Vireo_philadelphicus,1,1,2
Vireo_gilvus,0,1,3
Vireo_pallens,1,1,2
Vireo_leucophrys,0,1,3
Vireo_nanus,1,1,2
Vireo_olivaceus,1,1,2
Vireo_masteri,0,1,3
Vireo_altiloquus,1,1,2
Vireo_flavoviridis,1,1,2
Hylophilus_ochraceiceps,1,1,2
Hylophilus_semicinereus,0,1,3
Hylophilus_hypoxanthus,0,1,3
Hylophilus_amaurocephalus,1,1,2
Hylophilus_thoracicus,1,1,2
Hylophilus_poicilotis,1,1,2
Hylophilus_aurantiifrons,0,1,3
Hylophilus_decurtatus,0,1,3
Hylophilus_pectoralis,1,1,2
Hylophilus_muscicapinus,0,1,3
Hylophilus_brunneiceps,0,1,3
Hylophilus_flavipes,0,1,3
Pteruthius_rufiventer,0,1,3
Pteruthius_aenobarbus,1,1,2
Pteruthius_melanotis,0,1,3
Pteruthius_xanthochlorus,1,1,2
Lanius_somalicus,0,0,0
Lanius_ludovicianus,0,0,0
Lanius_excubitor,1,0,1
Lanius_validirostris,0,0,0
Lanius_sphenocercus,0,0,0
Lanius_meridionalis,0,0,0
Lanius_newtoni,0,1,3
Lanius_dorsalis,0,0,0
Lanius_excubitoroides,0,0,0
Corvinella_corvina,0,0,0
Lanius_souzae,0,0,0
Lanius_nubicus,0,0,0
Lanius_vittatus,0,0,0
Lanius_collaris,0,0,0
Lanius_mackinnoni,0,0,0
Lanius_tigrinus,0,0,0
Lanius_tephronotus,0,0,0
Lanius_cristatus,0,0,0
Lanius_bucephalus,0,0,0
Lanius_schach,0,0,0
Lanius_isabellinus,0,0,0
Lanius_collurio,1,0,1
Lanius_minor,0,0,0
Lanius_collurioides,0,0,0
Lanius_senator,0,0,0
Urolestes_melanoleucus,1,0,1
Lanius_cabanisi,1,0,1
Lanius_gubernator,0,0,0
Platylophus_galericulatus,0,0,0
Eurocephalus_anguitimens,1,0,1
Eurocephalus_rueppelli,1,0,1
Urocissa_ornata,1,0,1
Urocissa_caerulea,1,0,1
Urocissa_whiteheadi,1,0,1
Urocissa_flavirostris,1,0,1
Urocissa_erythrorhyncha,1,0,1
Cissa_chinensis,0,1,3
Cissa_thalassina,0,1,3
Cissa_hypoleuca,0,1,3
Gymnorhinus_cyanocephalus,0,0,0
Cyanocitta_cristata,0,0,0
Cyanocitta_stelleri,0,0,0
Aphelocoma_coerulescens,1,0,1
Aphelocoma_californica,1,0,1
Aphelocoma_ultramarina,1,0,1
Aphelocoma_unicolor,1,0,1
Calocitta_formosa,1,0,1
Calocitta_colliei,1,0,1
Cyanocorax_cristatellus,1,0,1
Cyanocorax_cyanomelas,1,0,1
Cyanocorax_violaceus,1,0,1
Cyanocorax_caeruleus,1,0,1
Cyanocorax_morio,1,0,1
Cyanocorax_mystacalis,0,0,0
Cyanocorax_melanocyaneus,1,0,1
Cyanocorax_yucatanicus,1,0,1
Cyanocorax_sanblasianus,1,0,1
Cyanocorax_beecheii,1,0,1
Cyanocorax_chrysops,1,0,1
Cyanocorax_cyanopogon,1,0,1
Cyanocorax_cayanus,1,0,1
Cyanocorax_affinis,1,0,1
Cyanocorax_dickeyi,1,0,1
Cyanocorax_yncas,1,1,2
Cyanolyca_cucullata,1,0,1
Cyanolyca_mirabilis,0,0,0
Cyanolyca_nana,0,0,0
Cyanolyca_argentigula,1,0,1
Cyanolyca_pumilo,0,0,0
Garrulus_lanceolatus,1,0,1
Garrulus_glandarius,1,0,1
Garrulus_lidthi,1,0,1
Zavattariornis_stresemanni,0,0,0
Podoces_biddulphi,0,0,0
Podoces_pleskei,0,0,0
Podoces_panderi,0,0,0
Podoces_hendersoni,0,0,0
Ptilostomus_afer,1,0,1
Pica_hudsonia,0,0,0
Pica_nuttalli,1,0,1
Pica_pica,1,0,1
Nucifraga_columbiana,0,0,0
Nucifraga_caryocatactes,0,0,0
Corvus_sinaloae,1,0,1
Corvus_jamaicensis,1,0,1
Corvus_florensis,1,0,1
Corvus_enca,1,0,1
Corvus_hawaiiensis,1,0,1
Corvus_woodfordi,1,0,1
Corvus_moneduloides,1,0,1
Corvus_rhipidurus,1,0,1
Corvus_frugilegus,0,0,0
Corvus_edithae,0,0,0
Corvus_crassirostris,1,0,1
Corvus_bennetti,1,0,1
Corvus_typicus,1,0,1
Corvus_corax,1,0,1
Corvus_cryptoleucus,1,0,1
Corvus_leucognaphalus,1,0,1
Corvus_albus,1,0,1
Corvus_albicollis,1,0,1
Corvus_macrorhynchos,1,0,1
Corvus_kubaryi,1,0,1
Corvus_nasicus,1,0,1
Corvus_tristis,1,0,1
Corvus_orru,1,0,1
Corvus_ossifragus,1,0,1
Corvus_tasmanicus,1,0,1
Corvus_coronoides,1,0,1
Corvus_fuscicapillus,1,0,1
Corvus_validus,1,0,1
Corvus_torquatus,0,0,0
Corvus_corone,0,0,0
Corvus_palmarum,1,0,1
Corvus_splendens,0,0,0
Corvus_brachyrhynchos,1,0,1
Corvus_caurinus,1,0,1
Corvus_capensis,1,0,1
Corvus_meeki,1,0,1
Corvus_ruficollis,1,0,1
Corvus_mellori,1,0,1
Corvus_unicolor,0,0,0
Corvus_dauuricus,0,0,0
Corvus_monedula,1,0,1
Cyanopica_cyanus,1,0,1
Perisoreus_internigrans,1,0,1
Perisoreus_infaustus,1,0,1
Perisoreus_canadensis,1,0,1
Pyrrhocorax_pyrrhocorax,1,0,1
Pyrrhocorax_graculus,1,0,1
Dendrocitta_frontalis,1,0,1
Dendrocitta_leucogastra,1,0,1
Dendrocitta_formosae,1,0,1
Dendrocitta_vagabunda,1,0,1
Crypsirina_temia,1,0,1
Crypsirina_cucullata,0,0,0
Temnurus_temnurus,0,0,0
Platysmurus_leucopterus,1,0,1
Ifrita_kowaldi,1,0,1
Rhipidura_diluta,0,0,0
Rhipidura_euryura,0,0,0
Rhipidura_maculipectus,0,0,0
Rhipidura_matthiae,0,0,0
Rhipidura_aureola,0,0,0
Rhipidura_albicollis,0,0,0
Rhipidura_javanica,0,0,0
Rhipidura_leucophrys,0,0,0
Rhipidura_leucothorax,0,0,0
Rhipidura_nebulosa,0,0,0
Rhipidura_threnothorax,0,0,0
Rhipidura_atra,0,0,0
Rhipidura_cockerelli,0,0,0
Rhipidura_rufiventris,0,0,0
Rhipidura_fuscorufa,0,0,0
Rhipidura_perlata,0,0,0
Rhipidura_semirubra,0,0,0
Rhipidura_drownei,0,0,0
Rhipidura_fuliginosa,0,0,0
Rhipidura_rennelliana,0,0,0
Rhipidura_phasiana,0,0,0
Rhipidura_tenebrosa,0,0,0
Rhipidura_verreauxi,0,0,0
Rhipidura_albolimbata,0,0,0
Rhipidura_phoenicura,0,0,0
Rhipidura_hyperythra,0,0,0
Rhipidura_kubaryi,0,0,0
Rhipidura_opistherythra,0,0,0
Rhipidura_brachyrhyncha,0,0,0
Rhipidura_superflua,0,0,0
Rhipidura_malaitae,0,0,0
Rhipidura_personata,0,0,0
Rhipidura_rufidorsa,0,0,0
Rhipidura_lepida,0,0,0
Rhipidura_teysmanni,0,0,0
Rhipidura_rufifrons,0,0,0
Rhipidura_dahli,0,0,0
Rhipidura_nigrocinnamomea,0,0,0
Rhipidura_dedemi,0,0,0
Rhipidura_cyaniceps,0,0,0
Rhipidura_superciliaris,0,0,0
Lamprolia_victoriae,0,0,0
Chaetorhynchus_papuensis,0,0,0
Struthidea_cinerea,0,0,0
Corcorax_melanorhamphos,0,0,0
Melampitta_lugubris,1,0,1
Grallina_bruijni,0,0,0
Grallina_cyanoleuca,0,0,0
Arses_kaupi,0,0,0
Arses_telescophthalmus,0,0,0
Arses_insularis,0,0,0
Monarcha_viduus,0,0,0
Monarcha_browni,0,0,0
Monarcha_rubiensis,0,0,0
Monarcha_axillaris,0,0,0
Monarcha_sacerdotum,0,0,0
Monarcha_manadensis,0,0,0
Monarcha_boanensis,0,0,0
Monarcha_trivirgatus,0,0,0
Monarcha_guttula,0,0,0
Monarcha_barbatus,0,0,0
Monarcha_mundus,0,0,0
Monarcha_verticalis,0,0,0
Monarcha_loricatus,0,0,0
Monarcha_pileatus,0,0,0
Metabolus_rugensis,0,0,0
Monarcha_everetti,0,0,0
Monarcha_castus,0,0,0
Monarcha_takatsukasae,0,0,0
Monarcha_melanopsis,0,0,0
Monarcha_frater,0,0,0
Monarcha_richardsii,0,0,0
Monarcha_castaneiventris,0,0,0
Monarcha_cinerascens,0,0,0
Pomarea_nigra,0,0,0
Pomarea_whitneyi,0,0,0
Pomarea_iphis,0,0,0
Pomarea_mendozae,0,0,0
Pomarea_dimidiata,0,0,0
Clytorhynchus_pachycephaloides,1,0,1
Clytorhynchus_nigrogularis,0,0,0
Clytorhynchus_vitiensis,0,0,0
Clytorhynchus_sanctaecrucis,0,0,0
Mayrornis_lessoni,1,0,1
Mayrornis_versicolor,0,0,0
Mayrornis_schistaceus,0,0,0
Eutrichomyias_rowleyi,0,0,0
Neolalage_banksiana,0,0,0
Monarcha_leucurus,0,0,0
Chasiempis_sandwichensis,0,0,0
Monarcha_menckei,0,0,0
Monarcha_chrysomela,0,1,3
Monarcha_leucotis,0,0,0
Myiagra_albiventris,0,0,0
Myiagra_cervinicauda,0,0,0
Myiagra_vanikorensis,1,0,1
Myiagra_alecto,1,0,1
Myiagra_pluto,0,0,0
Myiagra_hebetior,0,0,0
Myiagra_erythrops,0,0,0
Myiagra_cyanoleuca,0,0,0
Myiagra_inquieta,0,0,0
Myiagra_ferrocyanea,0,0,0
Myiagra_galeata,0,0,0
Myiagra_caledonica,0,0,0
Myiagra_ruficollis,0,0,0
Myiagra_rubecula,0,0,0
Myiagra_atra,0,0,0
Myiagra_oceanica,0,0,0
Terpsiphone_viridis,1,0,1
Terpsiphone_atrochalybeia,0,0,0
Terpsiphone_mutata,0,0,0
Terpsiphone_rufocinerea,0,0,0
Terpsiphone_bedfordi,0,0,0
Terpsiphone_atrocaudata,0,0,0
Terpsiphone_paradisi,0,0,0
Terpsiphone_corvina,0,0,0
Terpsiphone_bourbonnensis,0,0,0
Terpsiphone_rufiventer,1,0,1
Terpsiphone_cinnamomea,0,0,0
Terpsiphone_smithii,0,0,0
Terpsiphone_cyanescens,0,0,0
Hypothymis_coelestis,0,0,0
Hypothymis_azurea,0,0,0
Trochocercus_cyanomelas,0,0,0
Trochocercus_nitens,0,0,0
Manucodia_keraudrenii,1,0,1
Manucodia_jobiensis,1,0,1
Manucodia_ater,1,0,1
Manucodia_comrii,1,0,1
Manucodia_chalybatus,1,0,1
Lycocorax_pyrrhopterus,1,0,1
Parotia_sefilata,1,0,1
Parotia_lawesii,1,0,1
Parotia_wahnesi,1,0,1
Parotia_carolae,1,0,1
Pteridophora_alberti,1,0,1
Ptiloris_victoriae,1,0,1
Ptiloris_paradiseus,1,0,1
Ptiloris_magnificus,1,0,1
Ptiloris_intercedens,1,0,1
Lophorina_superba,1,0,1
Semioptera_wallacii,1,0,1
Seleucidis_melanoleucus,1,0,1
Cicinnurus_regius,1,0,1
Cicinnurus_respublica,1,0,1
Cicinnurus_magnificus,1,0,1
Paradisaea_rudolphi,1,0,1
Paradisaea_guilielmi,1,0,1
Paradisaea_rubra,1,0,1
Paradisaea_minor,1,0,1
Paradisaea_apoda,1,0,1
Paradisaea_raggiana,1,0,1
Paradisaea_decora,1,0,1
Epimachus_meyeri,1,0,1
Epimachus_fastuosus,1,0,1
Paradigalla_carunculata,1,0,1
Paradigalla_brevicauda,1,0,1
Astrapia_nigra,1,0,1
Astrapia_splendidissima,1,0,1
Astrapia_stephaniae,1,0,1
Astrapia_mayeri,1,0,1
Astrapia_rothschildi,1,0,1
Epimachus_albertisi,1,0,1
Epimachus_bruijnii,1,0,1
Dicrurus_sumatranus,0,0,0
Dicrurus_aeneus,0,0,0
Dicrurus_remifer,0,0,0
Dicrurus_atripennis,0,0,0
Dicrurus_ludwigii,0,0,0
Dicrurus_leucophaeus,0,0,0
Dicrurus_montanus,0,0,0
Dicrurus_fuscipennis,1,0,1
Dicrurus_modestus,0,0,0
Dicrurus_caerulescens,0,0,0
Dicrurus_waldenii,0,0,0
Dicrurus_andamanensis,0,0,0
Dicrurus_aldabranus,0,0,0
Dicrurus_forficatus,1,0,1
Dicrurus_adsimilis,0,0,0
Dicrurus_macrocercus,0,0,0
Dicrurus_paradiseus,1,0,1
Dicrurus_annectans,0,0,0
Dicrurus_densus,0,0,0
Dicrurus_balicassius,0,0,0
Dicrurus_hottentottus,0,0,0
Dicrurus_bracteatus,1,0,1
Dicrurus_megarhynchus,0,0,0
Oreocharis_arfaki,1,1,2
Paramythia_montium,1,1,2
Pitohui_kirhocephalus,1,1,2
Pitohui_dichrous,1,1,2
Oriolus_phaeochromus,1,0,1
Oriolus_forsteni,1,1,2
Oriolus_crassirostris,1,1,2
Oriolus_szalayi,1,0,1
Oriolus_flavocinctus,1,1,2
Oriolus_sagittatus,1,1,2
Oriolus_oriolus,1,1,2
Oriolus_chinensis,1,1,2
Oriolus_auratus,1,1,2
Oriolus_nigripennis,1,1,2
Oriolus_percivali,1,1,2
Oriolus_monacha,1,1,2
Oriolus_larvatus,1,1,2
Oriolus_tenuirostris,1,1,2
Oriolus_xanthornus,1,1,2
Oriolus_chlorocephalus,1,1,2
Oriolus_brachyrhynchus,1,1,2
Oriolus_hosii,1,1,2
Oriolus_traillii,1,1,2
Oriolus_isabellae,1,1,2
Oriolus_xanthonotus,1,1,2
Oriolus_mellianus,1,0,1
Sphecotheres_vieilloti,1,1,2
Sphecotheres_viridis,1,1,2
Pitohui_nigrescens,1,0,1
Pachycephala_nudigula,0,1,3
Pachycephala_inornata,1,0,1
Pachycephala_implicata,1,1,2
Pachycephala_olivacea,1,1,2
Pachycephala_soror,0,1,3
Pachycephala_aurea,0,1,3
Pachycephala_orpheus,0,1,3
Pachycephala_pectoralis,1,0,1
Pachycephala_melanura,0,1,3
Pachycephala_arctitorquis,0,0,0
Pachycephala_lanioides,0,0,0
Pachycephala_rufiventris,1,0,1
Colluricincla_tenebrosa,0,0,0
Pachycephala_griseonota,0,0,0
Pachycephala_jacquinoti,1,1,2
Pachycephala_simplex,0,0,0
Pachycephala_phaionota,0,0,0
Pachycephala_leucogastra,0,0,0
Pachycephala_hyperythra,0,0,0
Pachycephala_modesta,1,0,1
Pachycephala_lorentzi,0,0,0
Pachycephala_rufogularis,1,0,1
Pachycephala_philippinensis,0,1,3
Pachycephala_hypoxantha,0,1,3
Pachycephala_homeyeri,0,0,0
Pachycephala_monacha,0,0,0
Pachycephala_sulfuriventer,0,1,3
Pachycephala_grisola,0,0,0
Pachycephala_albiventris,0,1,3
Pachycephala_schlegelii,0,1,3
Pachycephala_caledonica,0,1,3
Pachycephala_flavifrons,0,1,3
Coracornis_raveni,0,0,0
Colluricincla_sanghirensis,0,0,0
Colluricincla_megarhyncha,1,0,1
Colluricincla_harmonica,1,0,1
Colluricincla_woodwardi,0,0,0
Colluricincla_boweri,0,0,0
Pitohui_incertus,1,0,1
Pitohui_ferrugineus,1,0,1
Pachycare_flavogriseum,0,1,3
Picathartes_oreas,1,0,1
Picathartes_gymnocephalus,0,0,0
Chaetops_frenatus,0,0,0
Chaetops_aurantius,0,0,0
Eupetes_macrocerus,0,0,0
Eopsaltria_australis,0,1,3
Eopsaltria_griseogularis,0,1,3
Eopsaltria_georgiana,0,1,3
Tregellasia_capito,0,1,3
Tregellasia_leucops,0,1,3
Eopsaltria_pulverulenta,0,0,0
Peneothello_cyanus,0,0,0
Peneothello_cryptoleuca,0,0,0
Peneothello_sigillatus,1,0,1
Peneothello_bimaculata,0,0,0
Melanodryas_vittata,0,0,0
Melanodryas_cucullata,0,0,0
Monachella_muelleriana,0,0,0
Eopsaltria_flaviventris,0,1,3
Pachycephalopsis_hattamensis,0,1,3
Pachycephalopsis_poliosoma,0,0,0
Amalocichla_incerta,0,0,0
Amalocichla_sclateriana,0,0,0
Petroica_multicolor,0,1,3
Petroica_phoenicea,0,1,3
Petroica_archboldi,0,1,3
Petroica_rodinogaster,0,1,3
Petroica_rosea,0,1,3
Petroica_goodenovii,0,1,3
Petroica_australis,1,1,2
Petroica_bivittata,0,0,0
Petroica_traversi,0,0,0
Petroica_macrocephala,1,1,2
Eugerygone_rubra,0,1,3
Microeca_papuana,0,1,3
Microeca_flavovirescens,0,1,3
Microeca_griseoceps,0,1,3
Microeca_hemixantha,0,1,3
Microeca_flavigaster,0,1,3
Microeca_fascinans,0,0,0
Drymodes_brunneopygia,0,0,0
Drymodes_superciliaris,0,0,0
Heteromyias_albispecularis,0,0,0
Poecilodryas_brachyura,0,0,0
Poecilodryas_placens,0,0,0
Poecilodryas_hypoleuca,0,0,0
Poecilodryas_superciliosa,0,0,0
Poecilodryas_cerviniventris,0,0,0
Poecilodryas_albonotata,0,0,0
Auriparus_flaviceps,1,1,2
Remiz_pendulinus,0,0,0
Remiz_coronatus,0,0,0
Remiz_consobrinus,0,0,0
Remiz_macronyx,0,0,0
Anthoscopus_caroli,1,0,1
Anthoscopus_musculus,0,0,0
Anthoscopus_parvulus,0,0,0
Anthoscopus_minutus,1,1,2
Anthoscopus_flavifrons,1,1,2
Anthoscopus_punctifrons,0,1,3
Melanochlora_sultanea,1,1,2
Pseudopodoces_humilis,0,0,0
Parus_rufiventris,0,0,0
Parus_fasciiventer,0,0,0
Parus_afer,1,0,1
Parus_fringillinus,1,0,1
Parus_funereus,1,0,1
Parus_hypermelaenus,1,0,1
Parus_albiventris,0,0,0
Parus_niger,1,0,1
Parus_monticolus,1,1,2
Parus_palustris,1,0,1
Parus_major,1,1,2
Parus_spilonotus,1,1,2
Parus_xanthogenys,1,1,2
Parus_holsti,1,1,2
Parus_cinerascens,1,0,1
Parus_leucomelas,1,0,1
Parus_rufonuchalis,1,0,1
Parus_rubidiventris,0,0,0
Parus_ater,0,0,0
Parus_amabilis,1,1,2
Parus_elegans,1,1,2
Parus_venustulus,0,1,3
Parus_griseiventris,0,0,0
Parus_cristatus,1,0,1
Parus_dichrous,0,0,0
Baeolophus_wollweberi,0,0,0
Baeolophus_ridgwayi,1,0,1
Baeolophus_inornatus,1,0,1
Baeolophus_bicolor,0,0,0
Baeolophus_atricristatus,1,0,1
Parus_varius,1,0,1
Parus_superciliosus,0,0,0
Parus_semilarvatus,0,0,0
Parus_montanus,1,0,1
Parus_davidi,0,0,0
Parus_leuconotus,0,0,0
Parus_rufescens,1,0,1
Parus_hudsonicus,1,0,1
Parus_cinctus,0,0,0
Parus_atricapillus,1,0,1
Parus_gambeli,1,0,1
Parus_carpi,0,0,0
Parus_thruppi,0,0,0
Parus_carolinensis,0,0,0
Parus_lugubris,0,0,0
Parus_caeruleus,1,1,2
Parus_cyanus,1,1,2
Sylviparus_modestus,0,1,3
Elminia_longicauda,0,0,0
Elminia_albicauda,0,0,0
Elminia_albiventris,0,0,0
Elminia_albonotata,0,0,0
Elminia_nigromitrata,0,0,0
Culicicapa_helianthea,0,1,3
Culicicapa_ceylonensis,0,1,3
Stenostira_scita,0,0,0
Chelidorhynx_hypoxantha,0,1,3
Cephalopyrus_flammiceps,0,1,3
Nicator_chloris,1,1,2
Nicator_gularis,0,1,3
Nicator_vireo,0,1,3
Panurus_biarmicus,0,0,0
Certhilauda_albescens,1,0,1
Ammomanes_deserti,0,0,0
Certhilauda_burra,1,0,1
Pinarocorys_nigricans,0,0,0
Pinarocorys_erythropygia,0,0,0
Chersomanes_albofasciata,0,0,0
Ammomanes_grayi,0,0,0
Certhilauda_semitorquata,0,0,0
Certhilauda_curvirostris,0,0,0
Certhilauda_subcoronata,1,0,1
Certhilauda_chuana,1,0,1
Certhilauda_erythrochlamys,0,0,0
Melanocorypha_maxima,0,0,0
Melanocorypha_calandra,0,0,0
Melanocorypha_leucoptera,0,0,0
Melanocorypha_mongolica,0,0,0
Melanocorypha_yeltoniensis,0,0,0
Melanocorypha_bimaculata,0,0,0
Calandrella_rufescens,1,0,1
Calandrella_acutirostris,0,0,0
Calandrella_raytal,0,0,0
Calandrella_cinerea,0,0,0
Calandrella_brachydactyla,0,0,0
Galerida_magnirostris,0,0,0
Galerida_theklae,0,0,0
Galerida_deva,0,0,0
Galerida_cristata,0,0,0
Galerida_modesta,0,0,0
Galerida_malabarica,0,0,0
Alauda_razae,0,0,0
Alauda_gulgula,0,0,0
Alauda_arvensis,0,0,0
Lullula_arborea,0,0,0
Spizocorys_fringillaris,0,0,0
Spizocorys_conirostris,0,0,0
Spizocorys_sclateri,0,0,0
Spizocorys_personata,0,0,0
Eremalauda_starki,0,0,0
Eremalauda_dunni,0,0,0
Eremophila_bilopha,1,0,1
Eremophila_alpestris,0,1,3
Mirafra_angolensis,0,0,0
Mirafra_alopex,0,0,0
Mirafra_africanoides,0,0,0
Mirafra_hova,0,0,0
Mirafra_sabota,0,0,0
Mirafra_apiata,0,0,0
Mirafra_pulpa,0,0,0
Mirafra_williamsi,0,0,0
Mirafra_hypermetra,0,0,0
Mirafra_gilletti,0,0,0
Mirafra_rufocinnamomea,0,0,0
Mirafra_cantillans,0,0,0
Mirafra_rufa,0,0,0
Mirafra_albicauda,0,0,0
